symbol,trader_id,quantity,price,timestamp,order_type,is_anomaly_label,anomaly_type
GOOGL,T010,438,138.1027289069843,2024-01-01 03:01:00,SELL,0,normal
AMZN,T013,298,187.33118736860632,2024-01-01 04:34:00,BUY,0,normal
TSLA,T003,47,252.778219290492,2024-01-01 14:55:00,BUY,0,normal
AMZN,T003,177,184.42547102819375,2024-01-01 01:09:00,SELL,0,normal
MSFT,T003,280,372.45627132832914,2024-01-01 04:51:00,SELL,0,normal
TSLA,T005,170,244.60083107034237,2024-01-01 02:11:00,SELL,0,normal
MSFT,T015,21,381.82947694173913,2024-01-01 05:00:00,BUY,0,normal
AMZN,T004,99,182.96161217643754,2024-01-01 07:04:00,SELL,0,normal
GOOGL,T006,453,140.57820396522828,2024-01-01 05:26:00,BUY,0,normal
JPM,T017,436,198.9209717556446,2024-01-01 02:24:00,SELL,0,normal
TSLA,T007,202,242.8173401713494,2024-01-01 07:03:00,BUY,0,normal
AAPL,T006,151,180.12029820144286,2024-01-01 09:40:00,SELL,0,normal
MSFT,T010,391,374.89752788680966,2024-01-01 02:15:00,BUY,0,normal
JPM,T010,269,194.9305441628428,2024-01-01 07:30:00,BUY,0,normal
AMZN,T007,375,190.3611576040486,2024-01-01 02:44:00,SELL,0,normal
TSLA,T015,113,247.71510452253855,2024-01-01 00:28:00,BUY,0,normal
META,T008,115,492.63647943881847,2024-01-01 12:53:00,SELL,0,normal
MSFT,T004,276,373.40930405754267,2024-01-01 03:13:00,SELL,0,normal
JPM,T020,108,192.0800671147631,2024-01-01 06:28:00,BUY,0,normal
JPM,T012,106,193.86830092028504,2024-01-01 14:12:00,BUY,0,normal
AAPL,T018,167,177.4130600861801,2024-01-01 02:49:00,SELL,0,normal
TSLA,T011,272,250.98685329061138,2024-01-01 11:45:00,BUY,0,normal
JPM,T001,457,192.1105065741773,2024-01-01 02:20:00,BUY,0,normal
META,T019,205,491.01687413964663,2024-01-01 02:53:00,SELL,0,normal
AAPL,T013,191,174.33500863805781,2024-01-01 00:06:00,BUY,0,normal
MSFT,T016,149,370.6009139271913,2024-01-01 12:25:00,BUY,0,normal
META,T006,423,485.5358287752554,2024-01-01 07:58:00,BUY,0,normal
GOOGL,T020,342,137.28138684190952,2024-01-01 01:13:00,SELL,0,normal
NVDA,T004,148,816.6879904639027,2024-01-01 15:10:00,SELL,0,normal
MSFT,T006,355,384.6461314355171,2024-01-01 13:33:00,SELL,0,normal
MSFT,T017,289,388.56229021522097,2024-01-01 03:58:00,BUY,0,normal
NVDA,T017,144,786.2275968511522,2024-01-01 02:25:00,BUY,0,normal
META,T008,295,498.7512887348454,2024-01-01 13:12:00,SELL,0,normal
AMZN,T002,332,184.71065338778266,2024-01-01 03:54:00,SELL,0,normal
GOOGL,T018,352,142.40988760418023,2024-01-01 03:40:00,SELL,0,normal
GOOGL,T005,34,135.89185165732957,2024-01-01 15:23:00,BUY,0,normal
AAPL,T004,176,173.02824986568183,2024-01-01 08:20:00,SELL,0,normal
AAPL,T004,404,176.86594045177193,2024-01-01 02:12:00,BUY,0,normal
META,T004,117,499.7412934516895,2024-01-20 00:00:00,BUY,1,wash_trade
NVDA,T013,229,794.5242219902343,2024-01-01 12:54:00,BUY,0,normal
AMZN,T003,227,183.91273055954346,2024-01-01 03:05:00,BUY,0,normal
NVDA,T002,40,785.5320158495027,2024-01-01 00:41:00,BUY,0,normal
META,T003,38,511.8122938614882,2024-01-01 11:36:00,SELL,0,normal
AMZN,T014,171,190.49254877119162,2024-01-01 01:48:00,SELL,0,normal
NVDA,T019,240,782.284222983032,2024-01-01 09:48:00,SELL,0,normal
TSLA,T019,212,247.8652394728896,2024-01-01 00:56:00,BUY,0,normal
TSLA,T005,52,254.47672517242086,2024-01-01 06:45:00,SELL,0,normal
GOOGL,T012,375,143.39279518588202,2024-01-01 07:22:00,SELL,0,normal
AMZN,T002,348,180.19542802285818,2024-01-01 12:37:00,SELL,0,normal
JPM,T005,160,194.92572196817366,2024-01-20 00:14:00,SELL,1,wash_trade
NVDA,T003,322,796.5521534484259,2024-01-01 00:24:00,BUY,0,normal
TSLA,T020,198,251.55108936231412,2024-01-01 07:47:00,SELL,0,normal
AAPL,T010,465,176.96910631865367,2024-01-01 08:59:00,SELL,0,normal
GOOGL,T005,139,139.54967173400715,2024-01-01 08:51:00,BUY,0,normal
AAPL,T017,484,177.2758933767179,2024-01-01 10:18:00,SELL,0,normal
AAPL,T015,426,178.9838232016207,2024-01-01 11:34:00,SELL,0,normal
TSLA,T006,467,246.36426134257744,2024-01-01 15:26:00,BUY,0,normal
GOOGL,T009,118,139.23589510918413,2024-01-01 05:38:00,SELL,0,normal
GOOGL,T004,202,140.2468873738208,2024-01-01 00:51:00,BUY,0,normal
GOOGL,T001,342,143.71757456264046,2024-01-01 08:27:00,SELL,0,normal
JPM,T012,265,192.16735990702918,2024-01-01 08:36:00,BUY,0,normal
NVDA,T011,29,804.422375595376,2024-01-01 15:20:00,SELL,0,normal
META,T009,57,508.1558162253178,2024-01-01 13:01:00,SELL,0,normal
JPM,T018,206,199.28932333619798,2024-01-01 04:24:00,BUY,0,normal
AAPL,T004,452,177.77420867059124,2024-01-01 13:37:00,SELL,0,normal
META,T016,398,508.5416606255405,2024-01-01 11:50:00,BUY,0,normal
JPM,T004,109,198.16118730849695,2024-01-01 11:22:00,SELL,0,normal
AMZN,T014,363,184.68520611593058,2024-01-01 13:52:00,SELL,0,normal
AMZN,T010,48,190.4091700815243,2024-01-01 08:38:00,SELL,0,normal
JPM,T019,358,197.6303568202884,2024-01-01 07:27:00,BUY,0,normal
NVDA,T020,37,819.0442578363536,2024-01-01 00:18:00,SELL,0,normal
NVDA,T014,301,784.1589690173978,2024-01-01 11:55:00,SELL,0,normal
NVDA,T002,114,822.5696754833525,2024-01-01 08:03:00,BUY,0,normal
META,T010,52,503.0411828843404,2024-01-01 09:28:00,SELL,0,normal
GOOGL,T016,118,137.1053358017611,2024-01-01 07:13:00,SELL,0,normal
MSFT,T015,92,378.44836107081096,2024-01-01 06:07:00,SELL,0,normal
NVDA,T015,377,793.7250963843665,2024-01-01 01:23:00,BUY,0,normal
META,T018,333,488.81828594987115,2024-01-01 01:01:00,SELL,0,normal
NVDA,T003,484,792.393836585678,2024-01-01 10:38:00,SELL,0,normal
GOOGL,T002,469,136.0283299213797,2024-01-01 04:32:00,SELL,0,normal
JPM,T001,417,195.91972877270655,2024-01-01 04:45:00,SELL,0,normal
NVDA,T011,58,798.4793856653279,2024-01-01 06:00:00,SELL,0,normal
JPM,T011,121,197.77892710638338,2024-01-01 05:54:00,BUY,0,normal
GOOGL,T009,313,138.75858494594704,2024-01-01 07:36:00,SELL,0,normal
AAPL,T011,243,174.7494051214493,2024-01-01 04:38:00,BUY,0,normal
META,T004,344,502.78869893448854,2024-01-01 00:12:00,BUY,0,normal
AMZN,T017,481,182.27748468630386,2024-01-01 03:02:00,BUY,0,normal
AAPL,T015,22,177.82704710363132,2024-01-01 06:08:00,SELL,0,normal
NVDA,T006,355,816.9742483110433,2024-01-01 14:41:00,BUY,0,normal
META,T004,171,492.9042628456795,2024-01-01 10:15:00,SELL,0,normal
GOOGL,T016,325,141.98679502869587,2024-01-01 03:43:00,SELL,0,normal
MSFT,T011,463,383.0176951574717,2024-01-01 09:32:00,SELL,0,normal
MSFT,T019,95,391.3468165453209,2024-01-01 16:10:00,SELL,0,normal
NVDA,T018,302,785.2612033516872,2024-01-01 10:53:00,SELL,0,normal
AAPL,T001,66,175.229702564233,2024-01-01 09:05:00,BUY,0,normal
AAPL,T005,478,174.50133328100603,2024-01-01 09:42:00,BUY,0,normal
AMZN,T014,56,189.84967089825358,2024-01-01 10:33:00,BUY,0,normal
META,T003,276,493.682891225242,2024-01-01 02:56:00,BUY,0,normal
META,T006,293,500.95471567333806,2024-01-01 11:05:00,SELL,0,normal
AAPL,T012,285,178.21718665235673,2024-01-01 11:13:00,SELL,0,normal
JPM,T010,204,194.7636424822353,2024-01-01 09:45:00,BUY,0,normal
AAPL,T004,277,172.7746296715825,2024-01-01 14:33:00,BUY,0,normal
TSLA,T009,237,250.40159847043464,2024-01-01 06:33:00,SELL,0,normal
AMZN,T017,308,187.11346169512208,2024-01-01 02:43:00,SELL,0,normal
NVDA,T004,124,807.607076882878,2024-01-01 04:08:00,BUY,0,normal
GOOGL,T002,159,140.89486964342674,2024-01-01 10:34:00,BUY,0,normal
META,T009,233,508.86576578685805,2024-01-01 14:45:00,SELL,0,normal
GOOGL,T017,28,142.89188780369255,2024-01-01 11:09:00,BUY,0,normal
AAPL,T010,274,176.32971178582355,2024-01-01 06:15:00,BUY,0,normal
MSFT,T020,39,377.90976491603215,2024-01-01 06:52:00,BUY,0,normal
META,T002,493,499.02453618285716,2024-01-01 01:14:00,SELL,0,normal
AMZN,T008,177,182.4257446635081,2024-01-01 01:53:00,SELL,0,normal
META,T003,25,492.765069117122,2024-01-01 09:58:00,SELL,0,normal
AMZN,T006,387,187.42369125122204,2024-01-01 16:01:00,SELL,0,normal
META,T018,274,502.47334224618135,2024-01-01 06:30:00,SELL,0,normal
NVDA,T005,298,781.2155409565886,2024-01-01 01:44:00,SELL,0,normal
TSLA,T007,351,251.59449097289072,2024-01-01 01:54:00,SELL,0,normal
AAPL,T014,77,171.73147820530366,2024-01-01 06:57:00,BUY,0,normal
MSFT,T005,186,385.7859714958822,2024-01-01 08:45:00,BUY,0,normal
META,T014,137,506.34228043129224,2024-01-01 07:37:00,SELL,0,normal
AAPL,T019,95,175.6381624329011,2024-01-01 06:49:00,BUY,0,normal
NVDA,T016,186,818.7094143939138,2024-01-01 01:32:00,SELL,0,normal
TSLA,T002,82,251.4466764904041,2024-01-01 15:30:00,BUY,0,normal
NVDA,T001,333,817.6242692771218,2024-01-01 01:29:00,SELL,0,normal
JPM,T015,92,190.01662546704287,2024-01-01 05:36:00,SELL,0,normal
META,T016,5565,512.9178281263072,2024-01-15 00:40:00,SELL,1,volume_spike
TSLA,T011,125,253.84112923642354,2024-01-01 15:21:00,SELL,0,normal
META,T016,457,511.7762448438526,2024-01-01 15:33:00,BUY,0,normal
TSLA,T007,221,250.46084936590353,2024-01-01 10:05:00,SELL,0,normal
JPM,T017,104,190.21121066325261,2024-01-01 09:53:00,BUY,0,normal
AMZN,T007,467,181.67203607949196,2024-01-01 10:11:00,SELL,0,normal
JPM,T010,360,198.4099824073492,2024-01-01 01:34:00,SELL,0,normal
JPM,T011,461,189.9318613300071,2024-01-01 00:11:00,SELL,0,normal
AAPL,T020,211,179.5458013137618,2024-01-01 06:36:00,BUY,0,normal
MSFT,T007,309,383.4381166455644,2024-01-01 08:53:00,SELL,0,normal
MSFT,T017,234,385.6377514443792,2024-01-01 00:43:00,SELL,0,normal
META,T018,204,503.8047494835263,2024-01-01 00:42:00,SELL,0,normal
TSLA,T018,214,251.82793045981512,2024-01-01 05:29:00,BUY,0,normal
GOOGL,T016,316,143.55611452889684,2024-01-01 02:47:00,BUY,0,normal
MSFT,T008,468,387.95670803584665,2024-01-01 08:17:00,BUY,0,normal
TSLA,T008,483,255.4382170061249,2024-01-01 14:36:00,BUY,0,normal
NVDA,T016,434,822.6144872865117,2024-01-01 09:57:00,BUY,0,normal
META,T011,222,506.15817228432957,2024-01-01 12:36:00,SELL,0,normal
NVDA,T019,448,795.5533946174227,2024-01-01 01:40:00,BUY,0,normal
NVDA,T007,476,807.4818973271764,2024-01-01 07:06:00,SELL,0,normal
JPM,T008,274,199.76897722926864,2024-01-01 02:58:00,SELL,0,normal
TSLA,T006,198,244.75059367372316,2024-01-01 07:24:00,BUY,0,normal
JPM,T013,428,190.6385437541344,2024-01-01 06:56:00,SELL,0,normal
AMZN,T002,462,181.3405418780413,2024-01-01 14:30:00,BUY,0,normal
AMZN,T017,384,182.05520872847603,2024-01-01 14:42:00,SELL,0,normal
META,T013,127,504.68688944315,2024-01-01 11:20:00,SELL,0,normal
GOOGL,T018,21,142.4869077600573,2024-01-01 02:57:00,BUY,0,normal
NVDA,T020,190,817.2785860976771,2024-01-01 06:35:00,SELL,0,normal
GOOGL,T005,488,137.79529964523897,2024-01-01 15:11:00,SELL,0,normal
NVDA,T008,329,780.4537017980834,2024-01-01 13:13:00,BUY,0,normal
GOOGL,T004,169,142.7568619609104,2024-01-01 16:00:00,SELL,0,normal
GOOGL,T011,231,140.86024612596816,2024-01-01 11:24:00,BUY,0,normal
GOOGL,T005,371,142.15118244078798,2024-01-01 06:23:00,SELL,0,normal
AMZN,T008,314,180.21169151390833,2024-01-01 15:56:00,BUY,0,normal
GOOGL,T019,21,139.60058197261196,2024-01-01 12:31:00,SELL,0,normal
AAPL,T003,499,178.83355243506182,2024-01-01 04:17:00,BUY,0,normal
TSLA,T010,25,244.79035200762132,2024-01-01 08:58:00,BUY,0,normal
NVDA,T006,402,808.7642298664103,2024-01-01 05:35:00,SELL,0,normal
NVDA,T013,34,778.4400061735269,2024-01-01 00:15:00,BUY,0,normal
JPM,T013,343,199.79462048597884,2024-01-01 05:24:00,SELL,0,normal
GOOGL,T001,294,136.12551118483879,2024-01-01 12:38:00,SELL,0,normal
META,T020,307,492.4017516043842,2024-01-01 03:42:00,SELL,0,normal
TSLA,T007,206,254.54080907932547,2024-01-01 02:59:00,SELL,0,normal
GOOGL,T016,9848,140.6203005370066,2024-01-15 00:15:00,SELL,1,volume_spike
GOOGL,T012,36,141.24474332920394,2024-01-01 00:22:00,SELL,0,normal
GOOGL,T013,52,140.13177448358456,2024-01-01 05:56:00,BUY,0,normal
TSLA,T007,489,247.21872353553763,2024-01-01 11:06:00,BUY,0,normal
JPM,T002,416,193.55780275504,2024-01-01 14:21:00,BUY,0,normal
META,T003,141,491.6710378369043,2024-01-01 05:40:00,BUY,0,normal
META,T012,104,485.6517036711227,2024-01-01 07:11:00,SELL,0,normal
AMZN,T001,427,180.65620337592736,2024-01-01 09:11:00,SELL,0,normal
GOOGL,T010,272,139.88278009631134,2024-01-01 13:53:00,BUY,0,normal
META,T009,457,488.8487977553336,2024-01-01 03:23:00,BUY,0,normal
META,T016,44,507.4133261806223,2024-01-01 10:30:00,SELL,0,normal
AMZN,T011,474,189.53555153676763,2024-01-01 01:33:00,SELL,0,normal
NVDA,T015,80,801.4611766209479,2024-01-01 09:18:00,SELL,0,normal
AAPL,T014,267,178.30826751029693,2024-01-01 01:08:00,BUY,0,normal
GOOGL,T017,152,140.60438525538612,2024-01-01 10:22:00,SELL,0,normal
AMZN,T005,358,183.3301560871176,2024-01-01 04:44:00,SELL,0,normal
AAPL,T016,94,173.4472649762181,2024-01-01 14:04:00,BUY,0,normal
AMZN,T012,241,186.1828863206693,2024-01-01 07:14:00,SELL,0,normal
MSFT,T016,456,370.6301577157112,2024-01-01 02:33:00,SELL,0,normal
AMZN,T020,424,183.80186624881142,2024-01-01 01:15:00,SELL,0,normal
META,T007,367,488.56032101236536,2024-01-01 12:10:00,BUY,0,normal
MSFT,T014,191,383.6476863686062,2024-01-01 07:26:00,BUY,0,normal
GOOGL,T020,425,139.15324054232542,2024-01-01 03:08:00,BUY,0,normal
AAPL,T009,44,172.17283620530577,2024-01-01 04:31:00,BUY,0,normal
META,T011,152,487.8142347202317,2024-01-01 03:56:00,BUY,0,normal
TSLA,T008,326,243.6723420982808,2024-01-01 08:07:00,SELL,0,normal
GOOGL,T016,225,140.47881496780417,2024-01-01 01:57:00,SELL,0,normal
AMZN,T009,312,185.41555706422912,2024-01-01 15:43:00,BUY,0,normal
NVDA,T001,213,816.882664772121,2024-01-01 08:32:00,SELL,0,normal
AAPL,T001,67,170.16499799624742,2024-01-01 13:45:00,BUY,0,normal
JPM,T008,167,192.25997013531827,2024-01-01 09:51:00,SELL,0,normal
AAPL,T005,369,171.7651721948164,2024-01-01 02:06:00,BUY,0,normal
AAPL,T017,237,173.36872930837197,2024-01-01 01:56:00,BUY,0,normal
AMZN,T005,164,181.41100349273148,2024-01-01 07:53:00,BUY,0,normal
JPM,T016,192,194.12370079430997,2024-01-01 11:33:00,SELL,0,normal
GOOGL,T001,365,139.8186013791281,2024-01-01 00:57:00,BUY,0,normal
NVDA,T017,488,782.6518664692383,2024-01-01 14:23:00,BUY,0,normal
AMZN,T018,410,181.12166659714362,2024-01-01 15:12:00,BUY,0,normal
NVDA,T012,81,811.2063892543921,2024-01-01 06:09:00,SELL,0,normal
TSLA,T007,151,250.46939132227908,2024-01-01 04:28:00,BUY,0,normal
AMZN,T002,222,180.67903927046615,2024-01-01 00:46:00,BUY,0,normal
GOOGL,T007,271,141.00564287078896,2024-01-01 05:49:00,SELL,0,normal
AAPL,T007,250,178.68546976054773,2024-01-01 03:15:00,BUY,0,normal
JPM,T019,106,195.02457419643366,2024-01-20 00:18:00,BUY,1,wash_trade
NVDA,T018,43,796.9345482871571,2024-01-01 13:54:00,SELL,0,normal
META,T013,72,506.5418700990275,2024-01-01 12:16:00,BUY,0,normal
JPM,T010,217,192.16406760932983,2024-01-01 04:23:00,SELL,0,normal
AMZN,T014,279,185.54937910208065,2024-01-01 07:23:00,BUY,0,normal
META,T005,23,512.8772673201845,2024-01-01 11:15:00,SELL,0,normal
TSLA,T008,61,252.07701291647112,2024-01-01 05:04:00,SELL,0,normal
MSFT,T006,80,378.65394800499524,2024-01-01 05:41:00,SELL,0,normal
TSLA,T004,312,251.31282670793308,2024-01-01 16:06:00,SELL,0,normal
AAPL,T013,148,170.1557652531823,2024-01-01 02:29:00,SELL,0,normal
NVDA,T007,74,816.0378028161012,2024-01-01 02:04:00,SELL,0,normal
AAPL,T011,120,179.30287455343424,2024-01-01 13:06:00,SELL,0,normal
NVDA,T010,253,789.9838137708064,2024-01-01 00:50:00,BUY,0,normal
AMZN,T017,35,186.13216629515557,2024-01-01 05:53:00,SELL,0,normal
MSFT,T004,41,372.92040111986853,2024-01-01 15:27:00,SELL,0,normal
MSFT,T006,94,386.1981650256247,2024-01-01 02:22:00,BUY,0,normal
META,T006,74,491.7077096262814,2024-01-01 07:50:00,SELL,0,normal
MSFT,T011,112,387.5886848462825,2024-01-01 06:39:00,SELL,0,normal
GOOGL,T018,281,138.67826248668257,2024-01-01 10:25:00,BUY,0,normal
MSFT,T016,383,386.04255643805936,2024-01-01 05:20:00,BUY,0,normal
AMZN,T011,399,184.72872902288557,2024-01-01 00:19:00,SELL,0,normal
JPM,T016,479,196.73625291687932,2024-01-01 13:29:00,SELL,0,normal
AAPL,T007,130,177.08234328262017,2024-01-01 13:10:00,BUY,0,normal
AMZN,T010,244,188.9998393876778,2024-01-01 13:28:00,SELL,0,normal
GOOGL,T007,96,138.49514062216437,2024-01-01 06:47:00,SELL,0,normal
AAPL,T001,445,171.2372091637155,2024-01-01 08:57:00,BUY,0,normal
AMZN,T007,198,183.46041777726478,2024-01-01 10:20:00,BUY,0,normal
MSFT,T001,147,373.5132892333296,2024-01-01 00:38:00,BUY,0,normal
AMZN,T012,345,184.59849202613793,2024-01-01 02:55:00,BUY,0,normal
AAPL,T020,400,177.8370276921475,2024-01-01 04:05:00,SELL,0,normal
NVDA,T002,12,776.2331522133094,2024-01-01 13:48:00,BUY,0,normal
NVDA,T014,12,813.1490930546075,2024-01-01 11:07:00,BUY,0,normal
TSLA,T018,258,255.97563075909062,2024-01-01 12:34:00,BUY,0,normal
META,T005,72,502.20922006387127,2024-01-01 14:18:00,SELL,0,normal
AMZN,T013,373,183.83710465672374,2024-01-01 02:34:00,BUY,0,normal
TSLA,T008,96,257.08519371900394,2024-01-01 04:47:00,BUY,0,normal
META,T011,336,493.3846212071057,2024-01-01 10:02:00,BUY,0,normal
TSLA,T001,292,253.95766100932536,2024-01-01 09:29:00,BUY,0,normal
MSFT,T015,420,379.59817290554383,2024-01-01 12:23:00,SELL,0,normal
GOOGL,T008,177,139.73964266370643,2024-01-01 00:17:00,BUY,0,normal
NVDA,T019,334,784.4221878357962,2024-01-01 02:07:00,BUY,0,normal
TSLA,T014,168,245.74933546276065,2024-01-01 05:22:00,SELL,0,normal
GOOGL,T007,201,136.26376363634702,2024-01-01 04:15:00,SELL,0,normal
META,T013,35,494.8377165059211,2024-01-01 10:57:00,BUY,0,normal
JPM,T008,217,197.30810184341018,2024-01-01 16:04:00,SELL,0,normal
META,T013,170,489.8582471074889,2024-01-01 03:10:00,SELL,0,normal
TSLA,T002,209,256.58208031310556,2024-01-01 01:55:00,SELL,0,normal
GOOGL,T014,142,138.7838298066181,2024-01-01 10:16:00,SELL,0,normal
MSFT,T017,402,390.8648171142653,2024-01-01 10:06:00,BUY,0,normal
JPM,T012,353,192.2625612096735,2024-01-01 03:00:00,BUY,0,normal
NVDA,T015,499,813.1720258193279,2024-01-01 05:01:00,BUY,0,normal
META,T005,90,504.61191417730765,2024-01-01 12:39:00,SELL,0,normal
META,T014,427,510.1440966449091,2024-01-01 11:52:00,SELL,0,normal
AAPL,T004,407,170.36790964199054,2024-01-01 12:03:00,SELL,0,normal
NVDA,T008,12,817.1292988119953,2024-01-01 11:25:00,SELL,0,normal
TSLA,T004,92,251.27787026957444,2024-01-01 16:19:00,BUY,0,normal
AAPL,T016,96,177.02572920115148,2024-01-01 08:37:00,BUY,0,normal
GOOGL,T004,9557,137.33987255970413,2024-01-15 00:20:00,SELL,1,volume_spike
JPM,T002,73,192.33926201976593,2024-01-01 00:45:00,SELL,0,normal
AAPL,T009,110,177.03552300919452,2024-01-01 15:09:00,BUY,0,normal
TSLA,T008,275,245.33254630713458,2024-01-01 02:37:00,SELL,0,normal
NVDA,T020,150,779.2149446303356,2024-01-01 14:11:00,BUY,0,normal
AAPL,T011,488,170.77677397317714,2024-01-01 02:51:00,SELL,0,normal
TSLA,T011,466,257.22080651879503,2024-01-01 00:16:00,BUY,0,normal
META,T010,58,496.3460156902904,2024-01-01 08:31:00,BUY,0,normal
META,T012,395,489.6326926406643,2024-01-01 00:48:00,BUY,0,normal
AMZN,T013,339,181.2303214971519,2024-01-01 16:11:00,BUY,0,normal
META,T008,258,505.4568771520123,2024-01-01 15:40:00,SELL,0,normal
AAPL,T009,217,179.48004012485347,2024-01-01 08:35:00,BUY,0,normal
TSLA,T017,241,253.97981835907956,2024-01-01 15:52:00,BUY,0,normal
MSFT,T016,187,390.30397641384474,2024-01-01 08:00:00,BUY,0,normal
AMZN,T017,64,188.46045132053385,2024-01-01 04:43:00,SELL,0,normal
GOOGL,T008,294,138.012974240598,2024-01-01 11:58:00,SELL,0,normal
META,T012,450,510.0659059433328,2024-01-01 14:37:00,BUY,0,normal
MSFT,T019,151,380.52646338356834,2024-01-01 03:45:00,SELL,0,normal
AMZN,T018,415,188.95414194214234,2024-01-01 00:26:00,BUY,0,normal
NVDA,T003,209,819.2133487815397,2024-01-01 15:54:00,BUY,0,normal
JPM,T009,151,189.99002656561254,2024-01-01 07:17:00,SELL,0,normal
MSFT,T010,54,373.1139610183055,2024-01-01 15:51:00,SELL,0,normal
AAPL,T004,375,172.02761928946077,2024-01-01 06:04:00,SELL,0,normal
GOOGL,T020,297,141.86342519076234,2024-01-01 03:49:00,SELL,0,normal
NVDA,T010,496,798.0660542937725,2024-01-01 00:37:00,SELL,0,normal
TSLA,T003,99,256.8545737694617,2024-01-01 16:05:00,SELL,0,normal
JPM,T005,281,191.1081704958369,2024-01-01 06:14:00,SELL,0,normal
JPM,T003,142,189.64785626646727,2024-01-01 07:49:00,BUY,0,normal
MSFT,T019,167,383.747063000301,2024-01-01 16:07:00,SELL,0,normal
JPM,T008,261,189.53133158599007,2024-01-01 14:10:00,SELL,0,normal
GOOGL,T008,115,138.7562115213929,2024-01-01 11:44:00,SELL,0,normal
META,T016,228,487.3622986964875,2024-01-01 14:01:00,SELL,0,normal
JPM,T001,355,199.88352839441384,2024-01-01 03:14:00,BUY,0,normal
MSFT,T009,107,374.5902347982582,2024-01-01 14:14:00,BUY,0,normal
NVDA,T015,313,796.5628470003903,2024-01-01 14:24:00,BUY,0,normal
NVDA,T003,297,793.7114505584166,2024-01-01 08:23:00,SELL,0,normal
AAPL,T007,330,177.68926850230227,2024-01-01 16:09:00,SELL,0,normal
GOOGL,T005,469,143.77053956005267,2024-01-01 13:50:00,SELL,0,normal
AAPL,T018,251,173.28100121948728,2024-01-01 09:39:00,SELL,0,normal
JPM,T001,100,194.26439809373767,2024-01-01 16:08:00,SELL,0,normal
AMZN,T019,295,186.57900184610472,2024-01-01 02:42:00,SELL,0,normal
MSFT,T002,431,371.65033050353986,2024-01-01 15:08:00,BUY,0,normal
JPM,T016,458,198.62630661640497,2024-01-01 02:32:00,SELL,0,normal
MSFT,T007,221,382.56361670697254,2024-01-01 13:21:00,BUY,0,normal
MSFT,T004,127,379.7418569749566,2024-01-20 00:06:00,SELL,1,wash_trade
AMZN,T016,237,182.26171436783264,2024-01-01 12:35:00,BUY,0,normal
NVDA,T009,327,791.0887012462355,2024-01-01 01:51:00,BUY,0,normal
NVDA,T011,159,785.0494512259597,2024-01-01 03:46:00,BUY,0,normal
AMZN,T011,468,184.04737048967866,2024-01-01 11:28:00,SELL,0,normal
AAPL,T012,362,178.53443693084327,2024-01-01 01:43:00,SELL,0,normal
META,T005,229,507.78023300067167,2024-01-01 07:01:00,SELL,0,normal
TSLA,T006,330,249.1942350787066,2024-01-01 06:59:00,BUY,0,normal
JPM,T016,42,193.3054291778283,2024-01-01 12:30:00,SELL,0,normal
META,T020,399,514.3413723736394,2024-01-01 09:46:00,BUY,0,normal
JPM,T008,101,195.39669590285175,2024-01-01 13:00:00,BUY,0,normal
META,T002,457,508.0062670432159,2024-01-01 11:12:00,BUY,0,normal
AAPL,T009,71,171.53289972461343,2024-01-01 01:59:00,SELL,0,normal
AMZN,T007,461,187.89206085230154,2024-01-01 00:53:00,BUY,0,normal
MSFT,T014,340,380.4312538487055,2024-01-01 02:31:00,BUY,0,normal
JPM,T018,68,200.67504635163417,2024-01-01 06:43:00,BUY,0,normal
AAPL,T003,433,170.8765141039991,2024-01-01 15:45:00,BUY,0,normal
JPM,T012,423,194.31230615722254,2024-01-01 03:27:00,SELL,0,normal
AAPL,T004,331,170.69217841628313,2024-01-01 10:58:00,SELL,0,normal
AAPL,T018,40,171.6474150555515,2024-01-01 14:03:00,BUY,0,normal
JPM,T010,65,190.25004806537532,2024-01-01 12:42:00,SELL,0,normal
GOOGL,T005,421,139.8847571464329,2024-01-01 00:08:00,SELL,0,normal
AAPL,T002,496,172.02082775287428,2024-01-01 13:27:00,BUY,0,normal
NVDA,T008,280,811.3555084695552,2024-01-01 00:36:00,SELL,0,normal
AMZN,T004,466,184.74728530073133,2024-01-01 07:32:00,BUY,0,normal
META,T018,464,485.98429998493185,2024-01-01 10:51:00,BUY,0,normal
MSFT,T015,66,381.4483298029055,2024-01-01 04:13:00,SELL,0,normal
JPM,T017,263,199.47144832284872,2024-01-01 05:03:00,SELL,0,normal
TSLA,T019,355,244.21028787001825,2024-01-01 12:26:00,SELL,0,normal
AMZN,T018,405,188.1918669919817,2024-01-01 09:31:00,BUY,0,normal
AMZN,T007,332,181.82352211618576,2024-01-01 10:23:00,SELL,0,normal
JPM,T018,455,199.61832440606236,2024-01-01 12:12:00,SELL,0,normal
META,T005,201,486.55249236811653,2024-01-01 14:51:00,BUY,0,normal
MSFT,T020,22,385.69329112381774,2024-01-01 04:22:00,BUY,0,normal
NVDA,T015,403,794.8082100756825,2024-01-01 10:10:00,BUY,0,normal
AMZN,T016,329,180.2720402853967,2024-01-01 04:57:00,SELL,0,normal
AAPL,T005,352,173.2522742280227,2024-01-01 06:54:00,BUY,0,normal
NVDA,T009,147,785.9839075380062,2024-01-01 02:30:00,BUY,0,normal
TSLA,T002,213,243.38078022475224,2024-01-01 13:08:00,SELL,0,normal
META,T006,432,500.5750170474297,2024-01-01 10:40:00,BUY,0,normal
